rsi_entry,rsi_exit,base_allocation,add_allocation,max_total_allocation,take_profit_pct,stop_loss_pct,trail_atr_mult,mode,Return [%],Max. Drawdown [%],Win Rate [%],Sharpe Ratio,Profit Factor,# Trades,_score
30,60,0.06,0.02,0.18,2.8,-4.2,1.2,split,0.7378455531548389,-1.7577160509477663,39.02439024390244,0.3391945779735023,1.1575000710356416,41,0.05785001233927112
30,60,0.06,0.02,0.18,2.8,-3.2,1.2,split,0.7378455531548389,-1.7577160509477663,39.02439024390244,0.3391945779735023,1.1575000710356416,41,0.05785001233927112
30,60,0.04,0.02,0.24,2.2,-3.2,1.6,split,0.5886626242975399,-1.1026130385136224,34.78260869565217,0.4284182546402069,1.1063413602255077,46,0.05003437696661184
30,60,0.04,0.02,0.24,2.2,-4.2,1.6,split,0.5886626242975399,-1.1026130385136224,34.78260869565217,0.4284182546402069,1.1063413602255077,46,0.05003437696661184
30,60,0.04,0.03,0.24,2.8,-3.2,1.2,split,0.4931454816336554,-1.1278279003736902,34.78260869565217,0.3441858335833501,1.1179870154080263,46,-0.19879877191486095
30,60,0.04,0.03,0.24,2.8,-4.2,1.2,split,0.4931454816336554,-1.1278279003736902,34.78260869565217,0.3441858335833501,1.1179870154080263,46,-0.19879877191486095
30,60,0.04,0.03,0.18,2.2,-4.2,1.2,split,0.37218855113611427,-1.1746127387014305,39.02439024390244,0.2655395781129943,1.1187730395160038,41,-0.24803776787133125
30,60,0.04,0.03,0.18,2.2,-3.2,1.2,split,0.37218855113611427,-1.1746127387014305,39.02439024390244,0.2655395781129943,1.1187730395160038,41,-0.24803776787133125
30,60,0.04,0.02,0.18,2.2,-4.2,1.2,split,0.37218855113611427,-1.1746127387014305,39.02439024390244,0.2655395781129943,1.1187730395160038,41,-0.24803776787133125
30,60,0.04,0.02,0.18,2.2,-3.2,1.2,split,0.37218855113611427,-1.1746127387014305,39.02439024390244,0.2655395781129943,1.1187730395160038,41,-0.24803776787133125
30,60,0.04,0.03,0.24,2.2,-3.2,1.6,split,0.48203167647050577,-1.1652187328089703,34.78260869565217,0.3455963103257506,1.1063413602255077,46,-0.35068276655726915
30,60,0.04,0.03,0.24,2.2,-4.2,1.6,split,0.48203167647050577,-1.1652187328089703,34.78260869565217,0.3455963103257506,1.1063413602255077,46,-0.35068276655726915
30,60,0.04,0.02,0.24,2.2,-4.2,1.2,split,0.46786666641657576,-1.0397365170688566,34.78260869565217,0.34230209854300825,1.0816284378413894,46,-0.4256434253884587
30,60,0.04,0.02,0.24,2.2,-3.2,1.2,split,0.46786666641657576,-1.0397365170688566,34.78260869565217,0.34230209854300825,1.0816284378413894,46,-0.4256434253884587
30,60,0.06,0.03,0.24,2.2,-3.2,1.2,split,0.551719167921674,-1.757716261343223,39.02439024390244,0.26193782762431334,1.1187730395160038,41,-0.6856695708405043
30,60,0.06,0.03,0.24,2.2,-4.2,1.2,split,0.551719167921674,-1.757716261343223,39.02439024390244,0.26193782762431334,1.1187730395160038,41,-0.6856695708405043
30,60,0.06,0.03,0.18,2.2,-3.2,1.2,split,0.551719167921674,-1.757716261343223,39.02439024390244,0.26193782762431334,1.1187730395160038,41,-0.6856695708405043
30,60,0.06,0.03,0.18,2.2,-4.2,1.2,split,0.551719167921674,-1.757716261343223,39.02439024390244,0.26193782762431334,1.1187730395160038,41,-0.6856695708405043
